"logFC","CI.L","CI.R","AveExpr","t","P.Value","adj.P.Val","B"
-3.60705519910556,-3.83134278860376,-3.38276760960736,8.90780102234564,-34.6230256049118,1.5014304674181e-14,1.80862314105184e-10,17.4461216705383
-2.89292334327338,-3.11398287404388,-2.67186381250287,8.9426777738317,-28.1737822672546,2.3232900882807e-13,1.39931762017146e-09,16.4531631136739
2.29060786109719,2.08128172489637,2.499933997298,9.234382059905,23.5583441356772,2.4688692068691e-12,9.91333282198172e-09,15.3717769831497
2.42816467261436,2.18422083085828,2.67210851437043,9.42643663153624,21.4291896882014,8.56654150750082e-12,2.57981397498387e-08,14.7144522588366
2.14300790057927,1.90378923410006,2.38222656705847,8.1691692680039,19.2861783676997,3.39294353493605e-11,8.17427956436793e-08,13.9160181452716
-0.973520554761617,-1.18660202271825,-0.760439086804989,9.40838924146938,-9.83596370395907,1.61397272504454e-07,0.000321329123309939,7.54293333356215
0.886865945363369,0.690359715530881,1.08337217519586,7.8622583188986,9.71625999328278,1.86726204812351e-07,0.000321329123309939,7.41535738377106
1.8400890523591,1.38278450373221,2.29739360098598,8.60319914968698,8.66265048815028,7.16919318790749e-07,0.000991302773034224,6.21745527756498
-0.9844901752085,-1.22984979210648,-0.739130558310523,10.0235221133027,-8.63825009270932,7.40637967566662e-07,0.000991302773034224,6.18804266958176
0.796283785025924,0.590986402225985,1.00158116782586,9.14354035608574,8.35029716613561,1.09297461191491e-06,0.00108315045104304,5.83493467544633
0.771806903979134,0.572719215664743,0.970894592293525,7.57566919578619,8.34606431721805,1.09932182788465e-06,0.00108315045104304,5.82966055790278
-0.792502013783135,-0.99790770653514,-0.587096321031129,9.40246337718331,-8.30625712148866,1.16096314959038e-06,0.00108315045104304,5.77994117196659
0.744732254134813,0.550749951019973,0.938714557249653,10.7090332655778,8.26524105092165,1.22832851129149e-06,0.00108315045104304,5.72848482216895
-1.63546785715923,-2.06238193436786,-1.20855377995059,8.67736535672366,-8.24743705036017,1.25884993480014e-06,0.00108315045104304,5.70607699607535
0.722978292140885,0.531812404365845,0.914144179915925,9.63217809261902,8.1420231236565,1.45684987583331e-06,0.0011699475736192,5.57250708288576
0.896486980465932,0.65654301737328,1.13643094355858,8.41403466240215,8.04362158725389,1.67165626575263e-06,0.00125854821107851,5.44642626626964
-0.938098784131504,-1.19376133164758,-0.682436236615424,9.858985730361,-7.89948780430732,2.0490066629567e-06,0.00145190201541038,5.25928772032965
-0.757363317832091,-0.966034295345232,-0.54869234031895,9.0900895145493,-7.81375317007032,2.31547249845501e-06,0.0015495656509105,5.14657050286484
-0.80688025909177,-1.03053423185144,-0.583226286332096,10.7713303094157,-7.76693991147142,2.47625605001297e-06,0.00156994633570822,5.08457881084512
-1.0848732168277,-1.39559246089587,-0.774153972759525,10.5661756936475,-7.51671887275694,3.56146425812082e-06,0.00214506992266617,4.74783341495148
-0.693251071940046,-0.899801609436049,-0.486700534444043,8.93879355158172,-7.22572938070961,5.48889264436e-06,0.00314853337114098,4.34460392107356
0.614754046365461,0.423457304316413,0.806050788414509,8.86866477191207,6.91848962890762,8.76996239442986e-06,0.00480195304560464,3.90500772507515
